School ID,University,State,City,Enrollment (Undergrad),Male Enrollment,Female Enrollment,Native Hawaiian/Pacific Islander,American Indian/Alaskan Native,Multi-race (not Hispanic/Latino),Asian,White,Black/African-American,International,Hispanic/Latino,Unknown
001507,Hendrix College,AR,Conway,1327,622,705,0.1,0.6,2.9,4.8,80.6,5.2,3.4,5.1,0.9
001508,Hood College,MD,Frederick,1277,478,799,0.2,0.0,5.4,3.5,64.5,12.3,2.3,9.5,4.6
001509,Johns Hopkins University,MD,Baltimore,5386,2727,2659,0.1,0.2,5.2,25.6,44.4,6.4,9.5,14.9,3.1
001510,University of Mary Washington,VA,Fredericksburg,4320,1565,2755,0.0,0.2,5.2,3.9,70.9,6.4,0.8,7.9,5.6
001511,University of West Alabama,AL,Livingston,1915,853,1062,0.2,0.2,2.0,0.3,48.2,42.7,6.3,2.5,4.1
001513,University of North Carolina School of the Arts,NC,Winston-Salem,856,423,433,0.2,0.5,4.9,1.8,73.8,8.7,2.3,7.9,2.2
001514,Tennessee Wesleyan College,TN,Athens,1026,365,661,0.1,0.1,2.6,0.7,69.7,5.9,0.1,1.6,19.4
001516,University of North Alabama,AL,Florence,6092,2535,3557,0.1,1.1,2.6,0.6,73.3,14.1,4.2,2.9,5.3
001517,Morehouse College,GA,Atlanta,2167,,,0.0,0.1,0.3,0.0,0.1,97.1,2.5,0.7,1.6
001518,Lenoir-Rhyne University,NC,Hickory,1587,670,917,0.0,0.6,2.9,1.4,68.1,14.1,2.3,4.6,8.3
001519,Lander University,SC,Greenwood,2969,915,2054,0.2,0.3,1.9,0.4,58.7,34.9,2.7,1.3,2.3
001520,North Carolina A&T State University,NC,Greensboro,9203,4178,5025,0.0,0.3,2.8,0.8,4.6,81.9,2.2,2.3,7.3
001521,Louisiana Tech University,LA,Ruston,10682,5554,5128,0.1,0.3,2.6,1.1,70.4,14.3,2.0,4.0,7.1
001522,New College of Florida,FL,Sarasota,861,336,525,0.0,0.0,3.9,3.1,70.3,2.8,2.0,16.7,3.2
001523,University of New Orleans,LA,New Orleans,6601,3313,3288,0.0,0.3,4.1,8.8,56.2,16.3,4.6,12.0,2.1
001524,Morgan State University,MD,Baltimore,6114,2769,3345,,,,,,,,,
001525,Marymount University,VA,Arlington,2323,798,1525,0.6,0.5,3.9,9.0,45.9,17.3,11.7,18.9,3.9
001526,University of Maryland,MD,College Park,27056,,,0.1,0.1,4.2,17.0,54.2,13.2,3.7,9.8,1.4
001527,Loyola University New Orleans,LA,New Orleans,2691,1079,1612,0.0,0.6,4.2,3.6,52.0,17.3,4.1,16.9,5.5
001528,Lincoln Memorial University,TN,Harrogate,1699,510,1189,,,,,,,,,
001529,University of Memphis,TN,Memphis,16639,6768,9871,0.1,0.2,3.6,2.9,50.7,37.8,0.9,4.4,0.3
001530,Morehead State University,KY,Morehead,9783,3958,5825,0.1,0.1,1.9,0.4,91.2,3.8,1.3,1.5,1.0
001531,Liberty University,VA,Lynchburg,13072,6231,6841,0.2,0.5,2.3,1.9,68.1,6.0,5.4,5.4,15.6
001532,University of Kentucky,KY,Lexington,22705,10636,12069,0.1,0.2,3.5,2.6,78.6,7.8,3.0,4.3,2.9
001533,Middle Tennessee State University,TN,Murfreesboro,20140,9324,10816,0.1,0.3,3.1,2.8,66.5,22.2,2.9,4.6,0.5
001534,Mississippi State University,MS,Mississippi State,17421,8882,8539,0.1,0.6,1.5,1.2,72.5,21.0,1.5,2.5,0.6
001535,Lynchburg College,VA,Lynchburg,2141,859,1282,0.0,0.4,4.0,1.2,73.9,11.4,2.6,5.0,4.0
001536,University of Mississippi,MS,University,18785,8187,10598,0.1,0.3,2.1,1.7,79.1,13.7,2.6,2.9,0.1
001537,George Washington University,DC,Washington,11157,4859,6298,0.1,0.1,4.1,11.3,62.5,6.6,9.8,9.4,5.8
001538,Embry-Riddle Aeronautical University - Daytona Beach,FL,Daytona Beach,5278,4277,1001,0.2,0.4,9.1,5.1,62.5,7.1,14.4,4.9,10.6
001539,Talladega College,AL,Talladega,989,526,463,0.0,0.0,0.0,0.2,3.2,88.9,,4.3,3.3
001540,University of Tampa,FL,Tampa,7079,2984,4095,0.1,0.3,3.0,1.9,66.4,5.6,10.9,13.9,8.7
001541,Tennessee State University,TN,Nashville,7264,2922,4342,0.0,0.2,2.9,1.0,15.1,78.7,10.6,1.4,0.6
001542,Tennessee Technological University,TN,Cookeville,10052,5600,4452,0.0,0.2,2.5,1.3,88.9,4.0,8.2,2.6,0.4
001544,University of Tennessee at Chattanooga,TN,Chattanooga,10084,4420,5664,0.1,0.3,6.6,2.0,75.3,11.3,0.8,3.4,1.0
001545,University of Tennessee,TN,Knoxville,21863,11088,10775,0.0,0.2,3.0,3.3,80.2,7.1,1.5,3.4,2.8
001546,University of Tennessee at Martin,TN,Martin,6435,2701,3734,0.0,0.1,2.2,0.6,78.3,16.6,2.0,2.2,0.0
001547,Thomas More College,KY,Crestview Hills,1731,787,944,0.1,0.2,2.6,0.8,78.9,6.1,0.5,2.2,9.1
001548,Toccoa Falls College,GA,Toccoa Falls,937,429,508,0.1,0.1,1.5,7.5,76.5,7.9,1.6,3.4,3.0
001549,Tougaloo College,MS,Tougaloo,900,312,588,,0.1,,,0.6,99.0,0.4,0.3,
001550,Towson University,MD,Towson,19049,7692,11357,0.1,0.1,4.4,5.4,61.8,18.1,2.1,6.6,3.4
001551,Transylvania University,KY,Lexington,1056,441,615,0.0,0.1,3.5,1.7,81.5,3.4,3.5,6.7,3.1
001552,Trevecca Nazarene University,TN,Nashville,1831,782,1049,0.1,0.4,2.7,1.0,69.8,11.2,1.4,8.6,6.1
001553,Trinity Washington University,DC,Washington,1043,,,,,,,,,,,
001554,Troy University,AL,Troy,14064,5709,8355,0.1,0.8,2.8,0.8,55.7,31.8,3.6,3.7,4.3
001555,Tulane University,LA,New Orleans,8339,3452,4887,0.1,0.2,3.4,3.3,72.9,8.6,3.1,6.4,5.0
001556,Tusculum College,TN,Greeneville,1619,716,903,0.2,0.6,1.5,0.3,76.1,13.9,2.7,2.6,4.9
001557,Tuskegee University,AL,Tuskegee,2485,955,1530,0.0,0.1,0.0,0.2,0.3,78.4,0.3,0.3,20.6
001558,Union College,KY,Barbourville,868,442,426,0.1,0.2,4.6,0.5,78.9,12.0,7.0,2.1,1.5
001559,Union University,TN,Jackson,2510,980,1530,0.0,0.1,2.1,1.2,77.5,13.3,1.6,2.1,3.7
001560,United States Naval Academy,MD,Annapolis,4525,3391,1134,0.5,0.3,7.8,7.1,64.6,7.0,1.3,11.5,1.2
001561,Valdosta State University,GA,Valdosta,8796,3600,5196,0.2,0.3,3.3,1.3,51.8,37.2,2.8,5.1,0.8
001562,Vanderbilt University,TN,Nashville,6883,3474,3409,0.1,0.4,5.1,12.4,58.8,9.0,6.7,9.1,5.1
001563,Stevenson University,MD,Stevenson,3700,1237,2463,0.2,0.2,4.2,2.9,57.5,26.7,0.5,5.1,3.2
001564,University of the Virgin Islands,VI,Saint Thomas,2138,725,1413,0.0,0.2,0.9,0.8,5.7,76.5,5.6,8.0,7.8
001565,Virginia Commonwealth University,VA,Richmond,24051,10131,13920,0.2,0.2,5.7,13.3,50.6,18.8,3.1,8.7,2.6
001567,Virginia Military Institute,VA,Lexington,1717,1534,183,0.7,0.5,1.7,4.3,81.6,5.9,1.7,5.2,0.1
001568,Virginia Polytechnic Institute and State University,VA,Blacksburg,25384,14591,10793,0.1,0.2,4.7,9.9,71.9,4.0,5.7,5.8,3.4
001569,Virginia State University,VA,Petersburg,4241,1785,2456,0.0,0.3,0.0,0.6,2.6,87.2,0.4,2.2,7.1
001570,Virginia Union University,VA,Richmond,1509,633,876,0.0,0.7,0.0,0.3,1.5,92.6,0.4,0.9,4.0
001571,University of Virginia,VA,Charlottesville,16736,7418,9318,0.0,0.1,4.7,13.1,63.3,6.5,4.5,6.4,5.8
001572,University of Virginia's College at Wise,VA,Wise,2028,833,1195,0.0,0.3,0.3,0.9,72.6,11.5,,1.5,6.2
001573,Virginia Wesleyan College,VA,Norfolk,1441,515,926,0.1,0.6,5.5,1.4,54.5,24.7,2.9,7.6,5.6
001574,Voorhees College,SC,Denmark,468,215,253,,,,,,,,,
001575,Wake Forest University,NC,Winston-Salem,4871,2309,2562,0.1,0.2,2.8,4.9,77.9,6.9,7.4,7.1,0.2
001576,Warner University,FL,Lake Wales,921,388,533,,,,,,,,,
001577,Warren Wilson College,NC,Asheville,753,299,454,0.0,0.8,3.5,1.1,77.5,4.4,2.1,8.7,4.0
001579,Washington College,MD,Chestertown,1423,625,798,0.0,0.9,2.0,2.4,80.4,5.7,10.8,2.9,5.6
001580,Washington and Lee University,VA,Lexington,1854,942,912,0.0,0.1,2.9,3.5,86.0,2.3,4.3,3.6,1.6
001581,Webber International University,FL,Babson Park,688,488,200,0.2,0.6,1.2,0.2,49.8,29.9,24.7,16.0,2.1
001582,Wesley College,DE,Dover,1661,841,820,0.0,1.0,0.8,1.0,49.0,37.1,,6.0,5.0
001583,Wesleyan College,GA,Macon,665,,,0.6,0.0,2.6,2.1,51.2,35.4,20.2,5.5,2.6
001584,University of West Florida,FL,Pensacola,10200,4422,5778,0.3,0.5,5.0,3.2,66.6,13.4,2.8,9.2,1.9
001585,University of West Georgia,GA,Carrollton,10753,3962,6791,0.2,0.1,3.3,0.9,50.6,37.2,1.1,4.8,2.9
001586,West Liberty University,WV,West Liberty,2166,866,1300,0.1,0.1,1.3,0.8,80.7,4.2,1.5,0.7,12.2
001587,West Virginia University Institute of Technology,WV,Montgomery,1263,771,492,0.0,0.6,2.8,1.3,79.7,7.8,8.2,4.1,3.8
001588,West Virginia State University,WV,Institute,3107,1385,1722,0.0,0.4,0.0,0.4,56.6,11.3,0.5,0.5,30.7
001589,West Virginia University,WV,Morgantown,22563,12251,10312,0.1,0.1,3.5,1.6,86.0,4.7,4.9,3.7,0.3
001590,West Virginia Wesleyan College,WV,Buckhannon,1389,629,760,0.2,0.2,3.2,0.2,83.0,9.8,5.1,2.5,1.0
001591,Western Carolina University,NC,Cullowhee,8787,3999,4788,0.1,0.9,3.5,1.3,81.4,6.6,2.4,5.1,1.1
001592,Western Kentucky University,KY,Bowling Green,17310,7421,9889,0.1,0.2,2.7,1.2,81.2,10.4,5.3,3.3,0.8
001593,College of William and Mary,VA,Williamsburg,6301,2743,3558,,0.2,4.7,8.7,62.6,7.8,5.7,9.3,6.7
001594,Wilmington University,DE,New Castle,9676,3446,6230,0.4,1.3,0.1,2.1,51.6,25.6,1.8,3.6,15.2
001595,Wingate University,NC,Wingate,2023,811,1212,0.1,0.4,5.5,1.6,68.0,15.8,4.3,3.8,4.8
001596,Winston-Salem State University,NC,Winston-Salem,5960,1772,4188,,,,,,,,,
001597,Winthrop University,SC,Rock Hill,5073,1644,3429,0.1,0.3,3.4,1.3,60.3,30.2,2.2,4.2,0.2
001598,North Carolina State University,NC,Raleigh,24111,13295,10816,0.1,0.4,3.9,5.6,76.1,6.6,4.5,4.9,2.5
001599,University of North Carolina at Asheville,NC,Asheville,3858,1696,2162,0.0,0.7,3.7,1.5,81.2,4.2,1.5,4.9,3.8
001600,University of North Carolina at Chapel Hill,NC,Chapel Hill,18415,7690,10725,0.1,0.6,4.4,10.3,65.3,8.0,2.4,7.8,3.5
001601,University of North Carolina at Charlotte,NC,Charlotte,22732,11877,10855,0.1,0.3,3.8,5.9,61.2,17.0,2.4,9.0,2.7
001602,University of North Carolina at Greensboro,NC,Greensboro,15951,5402,10549,0.1,0.4,4.4,4.8,52.9,28.2,2.5,7.7,1.5
001603,University of North Carolina at Wilmington,NC,Wilmington,13218,5095,8123,0.1,0.5,3.4,2.3,78.4,5.0,0.5,6.8,3.5
001604,North Carolina Wesleyan College,NC,Rocky Mount,2119,864,1255,0.0,0.9,2.2,0.8,33.4,48.9,4.9,2.5,11.3
001605,University of North Florida,FL,Jacksonville,13817,6231,7586,0.1,0.1,5.5,4.4,69.6,9.6,1.4,10.3,0.4
001606,University of North Georgia,GA,Dahlonega,16729,7487,9242,0.1,0.2,2.7,2.8,78.1,4.2,1.6,10.6,1.4
001607,University of Louisiana at Monroe,LA,Monroe,7276,2727,4549,0.1,0.3,2.1,1.7,65.6,25.9,2.1,2.0,2.2
001608,Northern Kentucky University,KY,Highland Heights,12531,5549,6982,0.1,0.3,2.5,1.1,85.4,6.9,2.8,3.0,0.7
001609,Northwestern State University of Louisiana,LA,Natchitoches,7836,2513,5323,0.1,1.2,3.1,0.6,56.9,29.5,0.8,4.6,4.0
001610,Notre Dame of Maryland University,MD,Baltimore,1169,58,1111,0.3,2.7,0.0,4.8,57.2,27.7,1.2,5.9,1.4
001611,Nova Southeastern University,FL,Fort Lauderdale,4641,1475,3166,0.2,0.3,1.6,9.1,33.1,18.3,5.2,33.9,3.5
001612,Oakwood University,AL,Huntsville,1824,766,1058,,,,,,,,,
001613,Oglethorpe University,GA,Atlanta,1147,476,671,0.1,0.2,3.1,3.7,35.3,19.3,6.5,10.3,27.9
001614,Old Dominion University,VA,Norfolk,20101,9232,10869,0.4,0.4,6.5,4.4,47.2,27.4,1.6,7.3,6.4
001615,Ouachita Baptist University,AR,Arkadelphia,1538,749,789,,,,,,,,,
001616,Our Lady of Holy Cross College,LA,New Orleans,1128,,,,,,,,,,,
001617,University of the Ozarks,AR,Clarksville,651,,,0.2,1.0,4.3,0.3,74.8,6.8,11.7,11.7,0.9
001618,Paine College,GA,Augusta,924,472,452,0.2,0.2,1.3,0.2,1.9,91.9,1.2,2.1,2.2
001619,Palm Beach Atlantic University,FL,West Palm Beach,3039,1116,1923,0.2,0.4,2.8,1.5,66.3,10.9,3.7,16.7,1.0
001620,University of North Carolina at Pembroke,NC,Pembroke,5680,2220,3460,0.1,15.3,2.5,1.6,36.9,36.0,0.8,5.6,2.1
001621,Piedmont College,GA,Demorest,1284,433,851,0.1,0.2,2.3,1.4,71.6,9.4,0.9,5.4,9.6
001622,University of Pikeville,KY,Pikeville,1906,878,1028,0.4,1.2,0.0,0.8,87.7,8.7,2.4,1.2,0.0
001623,Presbyterian College,SC,Clinton,1064,499,565,0.0,0.4,1.7,1.2,78.6,14.5,1.3,2.7,0.8
001624,Queens University of Charlotte,NC,Charlotte,1641,502,1139,0.1,0.6,1.6,3.0,58.9,18.8,6.5,8.2,8.9
001625,Radford University,VA,Radford,8880,3872,5008,0.2,0.2,5.2,1.4,71.8,13.5,0.9,6.6,1.1
001626,Randolph-Macon College,VA,Ashland,1418,644,774,0.1,0.4,3.8,2.1,79.7,8.1,2.2,5.2,0.6
001627,Randolph College,VA,Lynchburg,672,227,445,0.3,0.7,5.4,2.4,72.8,13.0,7.4,4.9,0.5
001628,Rust College,MS,Holly Springs,856,337,519,0.0,0.0,0.0,0.0,0.5,99.5,2.8,0.0,0.0
001629,Rhodes College,TN,Memphis,2046,888,1158,0.1,0.4,3.7,6.2,76.1,6.6,2.8,4.6,2.5
001630,University of Richmond,VA,University of Richmond,2990,1420,1570,0.0,0.3,4.6,8.1,64.8,6.7,9.0,8.5,7.0
001631,Ringling College of Art and Design,FL,Sarasota,1262,468,794,0.4,1.1,2.8,1.0,57.8,3.2,15.4,19.5,14.2
001632,Roanoke College,VA,Salem,2005,816,1189,0.1,0.5,4.0,1.5,84.0,5.8,2.3,4.2,0.0
001633,St. Andrews University,NC,Laurinburg,688,488,200,0.2,0.6,1.2,0.2,49.8,29.9,24.7,16.0,2.1
001634,St. Augustine's University,NC,Raleigh,810,426,384,,0.8,,0.1,1.1,96.0,1.4,0.6,1.4
001635,St. John's College,MD,Annapolis,406,225,181,0.0,0.3,2.0,4.3,80.3,2.6,13.5,7.4,3.1
001636,Saint Joseph Seminary College,LA,Saint Benedict,107,,,0.0,0.0,0.0,4.7,76.6,0.0,,18.7,0.0
001637,Saint Leo University,FL,Saint Leo,2370,1082,1288,0.0,0.2,3.0,1.8,51.6,14.9,12.2,21.5,6.9
001639,Salem College,NC,Winston-Salem,938,41,897,0.0,0.2,3.4,3.4,54.9,22.4,0.5,12.1,3.7
001640,Salisbury University,MD,Salisbury,7849,3374,4475,0.1,0.5,3.7,3.0,71.4,13.7,1.8,4.2,3.4
001641,Samford University,AL,Birmingham,3168,1123,2045,0.0,0.3,1.7,1.1,83.8,7.1,2.8,5.4,0.6
001642,Savannah State University,GA,Savannah,4645,1954,2691,0.1,0.3,2.8,0.1,4.1,83.5,1.3,8.5,0.6
001643,University of South Alabama,AL,Mobile,11524,5064,6460,0.1,0.7,2.9,3.4,62.1,25.6,5.0,2.9,2.1
001644,South Carolina State University,SC,Orangeburg,2650,1306,1344,0.0,0.2,0.4,0.5,2.5,96.0,0.2,0.4,0.0
001645,Coastal Carolina University,SC,Conway,9615,4493,5122,0.1,0.3,4.6,0.9,69.5,19.8,1.5,4.2,0.5
001646,University of South Carolina Upstate,SC,Spartanburg,5334,1876,3458,0.1,0.3,2.8,2.5,56.3,27.9,1.2,5.3,4.6
001647,University of South Florida,FL,Tampa,31111,14138,16973,0.3,0.2,4.0,6.8,54.1,11.3,6.0,21.9,1.5
001648,Southeastern Louisiana University,LA,Hammond,13567,5232,8335,0.1,0.2,6.9,0.8,65.2,18.3,1.4,7.8,0.7
001649,Southeastern Bible College,AL,Birmingham,151,90,61,0.0,1.3,0.0,0.0,58.7,36.0,0.7,2.7,1.3
001650,Southeastern University,FL,Lakeland,3996,1773,2223,0.5,0.3,0.2,1.6,60.0,14.3,1.6,17.5,5.4
001651,Southern Adventist University,TN,Collegedale,2673,1159,1514,0.7,0.4,4.9,5.3,53.6,12.2,4.5,23.0,0.0
001652,Salem International University,WV,Salem,631,240,391,0.2,0.7,0.5,0.5,44.4,24.0,5.1,5.5,24.2
001653,St. Mary's College of Maryland,MD,St. Mary's City,1746,754,992,0.0,0.2,5.0,3.4,72.3,8.0,1.0,8.5,2.6
001654,Spring Hill College,AL,Mobile,1370,540,830,0.2,0.8,5.5,1.1,69.7,13.3,2.8,4.0,5.4
001655,University of South Carolina Aiken,SC,Aiken,3356,1219,2137,0.1,0.5,3.7,1.3,60.1,28.4,3.7,4.2,1.8
001656,Savannah College of Art and Design,GA,Savannah,10185,3483,6702,0.4,0.6,0.0,9.9,61.3,13.0,16.7,9.9,5.0
001658,University of Southern Mississippi,MS,Hattiesburg,11840,4302,7538,0.1,0.4,2.1,1.2,61.8,30.4,1.1,3.1,0.8
001659,Spelman College,GA,Atlanta,2144,,,0.0,0.5,2.2,0.1,0.0,96.8,1.2,0.3,
001660,Sweet Briar College,VA,Sweet Briar,316,17,299,0.0,2.1,4.7,2.6,71.1,9.4,0.3,9.4,0.9
001661,Stetson University,FL,DeLand,3084,1334,1750,0.2,0.6,3.3,2.3,68.4,8.8,6.0,15.3,1.2
001662,St. Thomas University,FL,Miami Gardens,3182,1308,1874,0.0,0.1,1.4,0.4,12.5,25.7,4.9,55.3,4.5
001663,Shaw University,NC,Raleigh,1509,653,856,0.3,0.1,0.5,0.1,0.5,58.8,1.7,0.3,39.4
001664,Shenandoah University,VA,Winchester,2010,821,1189,0.2,0.6,3.6,2.7,61.4,11.8,4.1,6.7,12.9
001665,Shorter University,GA,Rome,1377,598,779,0.2,0.5,2.1,1.0,64.5,25.5,4.0,4.8,1.4
001666,University of South Carolina,SC,Columbia,24863,11413,13450,0.1,0.3,3.4,2.7,78.3,10.0,1.2,4.3,0.8
001667,Sewanee: University of the South,TN,Sewanee,1710,821,889,0.1,0.1,3.5,1.6,84.7,4.4,2.6,5.5,0.1
001668,Delaware State University,DE,Dover,3943,1449,2494,0.1,0.2,4.6,1.0,11.0,73.2,4.3,5.7,4.2
001669,University of Delaware,DE,Newark,18322,7782,10540,0.1,0.1,3.0,5.1,77.8,5.5,3.7,7.7,0.8
001670,Delta State University,MS,Cleveland,2778,1096,1682,0.1,0.1,0.7,0.7,61.0,35.6,3.1,1.3,0.4
001671,Dillard University,LA,New Orleans,1185,323,862,0.0,0.0,0.9,0.0,0.1,92.6,2.2,0.4,6.0
001672,University of the District of Columbia,DC,Washington,4491,1676,2815,0.1,0.2,1.9,2.6,5.5,63.6,3.2,8.8,17.3
001673,Emporia State University,KS,Emporia,3864,1527,2337,0.1,0.6,7.6,0.9,76.1,5.6,8.0,7.4,1.6
001674,Saint Martin's University,WA,Lacey,1349,692,657,2.2,1.5,5.9,5.8,60.5,7.8,4.7,13.0,3.3
001675,Oklahoma State University,OK,Stillwater,21046,10783,10263,0.1,5.0,9.1,1.8,72.0,5.1,3.2,6.5,0.4
001676,University of St. Thomas,TX,Houston,1805,744,1061,0.2,0.3,2.6,12.9,30.5,7.6,9.3,44.2,1.9
001677,Pomona College,CA,Claremont,1663,826,837,0.1,0.2,8.3,15.3,44.1,8.1,10.3,16.5,7.3
001678,Pacific Lutheran University,WA,Tacoma,2959,1101,1858,0.8,0.9,7.9,7.3,70.6,2.9,4.7,8.5,1.1
001679,Northwestern Oklahoma State University,OK,Alva,1909,845,1064,0.6,7.5,0.5,0.7,66.7,7.6,6.0,8.9,7.6
001680,Midwestern State University,TX,Wichita Falls,5287,2246,3041,0.2,0.7,3.9,3.2,57.2,15.3,8.5,18.8,0.6
001681,Jarvis Christian College,TX,Hawkins,,,,,,,,,,,,
001682,Hardin-Simmons University,TX,Abilene,1638,758,880,0.1,0.3,4.1,0.8,71.6,6.6,1.3,15.5,1.0
001684,Multnomah University,OR,Portland,407,223,184,0.7,1.0,5.9,1.7,77.0,3.7,0.2,9.1,0.7
001685,California State University Fullerton,CA,Fullerton,32726,14620,18106,0.3,0.2,4.5,22.7,25.3,2.2,5.6,40.7,4.1
001686,Baker University,KS,Baldwin City,989,511,478,0.6,3.4,1.8,0.5,72.2,10.0,2.2,7.1,4.3
001687,University of Colorado Denver,CO,Denver,14036,6356,7680,0.1,0.3,5.1,10.8,55.0,5.4,6.2,20.5,2.7
001688,Northeastern State University,OK,Tahlequah,7044,2752,4292,0.1,20.2,16.8,2.1,49.9,4.1,1.6,5.1,1.6
001689,Youngstown State University,OH,Youngstown,11173,5317,5856,0.1,0.2,2.8,1.2,76.7,11.5,1.3,3.9,3.6
001690,Xavier University,OH,Cincinnati,4633,2131,2502,0.2,0.3,3.6,2.3,73.9,10.1,2.0,5.0,4.6
001691,Wright State University,OH,Dayton,12682,6186,6496,0.1,0.3,4.3,2.4,75.9,13.6,5.4,3.1,0.2
001692,College of Wooster,OH,Wooster,2058,929,1129,0.1,1.3,0.0,5.1,75.7,9.0,9.5,5.2,3.8
001693,Wittenberg University,OH,Springfield,1865,798,1067,0.1,0.3,5.7,1.0,81.7,7.4,1.3,2.9,0.8
001694,University of Wisconsin - Whitewater,WI,Whitewater,11142,5588,5554,0.0,0.2,5.2,1.7,82.7,4.3,1.1,5.8,0.1
001695,University of Wisconsin - Superior,WI,Superior,2362,918,1444,0.1,2.1,3.7,1.2,87.9,2.4,8.0,2.3,0.4
001696,University of Wisconsin - Stout,WI,Menomonie,8388,4554,3834,89.7,3.7,3.6,0.1,0.3,1.6,2.6,0.8,0.2
001697,University of Wisconsin - Stevens Point,WI,Stevens Point,8839,4222,4617,0.0,0.5,2.2,3.0,88.0,2.5,1.5,3.7,0.1
001698,University of Wisconsin - River Falls,WI,River Falls,5507,2163,3344,0.0,0.2,2.4,2.7,90.0,1.9,1.3,2.6,0.2
001699,University of Wisconsin - Platteville,WI,Platteville,7978,5215,2763,0.1,0.2,1.7,1.4,91.8,1.5,1.4,3.1,0.2
001700,University of Wisconsin - Parkside,WI,Kenosha,4300,2044,2256,0.2,0.2,3.9,3.2,70.1,8.7,1.7,13.5,0.2
001701,University of Wisconsin - Oshkosh,WI,Oshkosh,13194,5236,7958,0.1,0.6,1.9,3.9,87.8,1.9,0.8,3.3,0.5
001702,University of Wisconsin - Milwaukee,WI,Milwaukee,22284,10790,11494,0.1,0.4,3.8,6.9,70.7,8.4,3.9,9.3,0.4
001703,University of Wisconsin - Madison,WI,Madison,31662,15600,16062,0.1,0.2,3.2,6.0,82.7,2.3,7.4,5.2,0.3
001704,University of Wisconsin - La Crosse,WI,La Crosse,9629,4217,5412,0.1,0.2,2.8,2.0,90.9,0.8,2.1,3.3,0.1
001705,University of Wisconsin - Green Bay,WI,Green Bay,6528,2173,4355,0.1,1.2,2.5,3.2,87.0,1.6,1.3,4.2,0.1
001706,University of Wisconsin - Eau Claire,WI,Eau Claire,9894,3912,5982,0.1,0.3,2.0,3.7,90.5,0.9,2.4,2.4,0.2
001707,Winona State University,MN,Winona,8002,3089,4913,0.1,0.2,2.4,2.2,89.1,2.4,2.6,2.8,0.9
001708,Wilmington College,OH,Wilmington,1432,663,769,,,,,,,,,
001709,William Woods University,MO,Fulton,1000,255,745,0.0,0.4,2.3,0.4,70.1,3.9,0.5,2.0,20.9
001711,William Penn University,IA,Oskaloosa,1553,821,732,0.5,0.8,1.7,1.6,65.7,17.8,4.8,8.1,3.8
001712,William Jewell College,MO,Liberty,1053,440,613,0.1,0.5,5.9,1.0,81.8,4.5,4.6,4.0,2.3
001713,Wilberforce University,OH,Wilberforce,307,126,181,0.0,0.9,0.0,0.0,0.6,94.1,2.0,0.0,4.3
001714,Wheaton College,IL,Wheaton,2463,1156,1307,0.0,0.0,4.8,8.9,77.7,2.7,2.7,5.7,0.1
001715,Westminster College,MO,Fulton,940,537,403,0.0,2.0,1.6,0.5,76.4,10.7,15.6,4.0,4.7
001716,Western Michigan University,MI,Kalamazoo,18567,9425,9142,0.1,0.4,3.3,1.8,75.0,12.8,3.5,5.6,1.0
001717,Western Illinois University,IL,Macomb,9141,4542,4599,0.1,0.1,2.5,0.9,63.2,19.8,1.6,10.8,2.4
001718,Webster University,MO,St. Louis,2766,1247,1519,0.1,0.3,3.4,2.0,67.6,13.4,4.8,5.0,8.2
001719,Wayne State University,MI,Detroit,17669,7871,9798,0.1,0.3,3.4,8.5,58.3,19.6,2.3,4.8,5.0
001720,Washington University in St. Louis,MO,St. Louis,7504,3564,3940,0.0,0.1,4.6,20.2,59.2,6.2,7.4,7.1,2.6
001721,Wartburg College,IA,Waverly,1537,731,806,0.1,0.0,2.5,1.3,84.3,5.1,8.1,2.8,3.9
001722,Walsh College,MI,Troy,967,511,456,0.1,0.1,1.1,3.5,85.3,6.2,2.7,2.0,1.6
001723,Walsh University,OH,North Canton,2274,899,1375,0.1,0.3,2.2,0.5,78.1,6.5,3.6,2.7,9.4
001724,Wabash College,IN,Crawfordsville,868,,,0.0,0.2,3.3,1.0,79.0,6.8,6.8,7.8,1.9
001725,Viterbo University,WI,La Crosse,1870,466,1404,0.1,0.2,2.2,1.3,90.7,2.2,1.4,2.8,0.5
001726,VanderCook College of Music,IL,Chicago,155,91,64,0.0,0.0,0.0,2.0,62.7,7.8,1.3,21.6,5.9
001727,Valparaiso University,IN,Valparaiso,3179,1539,1640,0.0,0.2,2.9,2.3,77.4,6.6,6.7,8.6,2.0
001728,Urbana University,OH,Urbana,1461,693,768,,,,,,,,,
001729,Upper Iowa University,IA,Fayette,4439,1762,2677,0.3,0.4,1.7,1.4,68.4,19.4,5.1,5.1,3.4
001730,Trine University,IN,Angola,3155,1833,1322,0.1,0.3,3.3,1.8,80.4,3.5,5.2,8.4,2.1
001731,Trinity International University,IL,Deerfield,968,414,554,,,,,,,,,
001732,Trinity Christian College,IL,Palos Heights,1237,401,836,0.2,0.2,2.1,1.5,68.8,10.6,5.1,13.4,3.3
001733,University of Toledo,OH,Toledo,16064,8284,7780,0.1,0.2,3.2,2.4,72.8,12.7,6.1,5.1,3.4
001734,Tiffin University,OH,Tiffin,2459,1190,1269,0.0,0.1,2.9,0.5,48.9,15.3,9.8,2.9,29.4
001735,Taylor University,IN,Upland,2127,937,1190,0.2,0.9,0.3,2.7,89.7,2.9,4.1,3.2,0.0
